Date,Open,High,Low,Close,Adj Close,Volume
2021-04-01,73.625954,73.912216,73.301529,73.559158,72.932266,9121373
2021-04-05,73.969467,74.341606,73.263359,73.473282,72.847115,9828144
2021-04-06,73.387405,73.416031,72.175575,72.318703,71.702377,13394698
2021-04-07,72.595421,72.900764,72.251907,72.633591,72.014580,8970566
2021-04-08,72.595421,72.900764,71.832062,72.032440,71.418556,12007984
2021-04-09,72.051529,72.881676,71.975189,72.814888,72.194336,8177439
2021-04-12,72.872139,73.091606,72.500000,72.729012,72.109192,9970672
2021-04-13,72.490456,73.244278,72.395035,72.929390,72.307861,8627346
2021-04-14,72.805344,73.272903,72.538170,72.900764,72.279480,8415545
2021-04-15,72.566795,73.788170,72.566795,73.148857,72.525459,14541734
2021-04-16,73.711830,74.188934,73.301529,73.921753,73.291771,12512806
2021-04-19,74.141220,74.227097,73.444656,74.103050,73.471519,8536903
2021-04-20,74.122139,75.515266,74.122139,74.971375,74.332443,11009345
2021-04-21,75.314888,75.849236,75.066795,75.601143,74.956848,11817248
2021-04-22,75.381676,75.438934,74.007637,74.389313,73.755341,13330560
2021-04-23,74.293892,74.618324,73.912216,74.312981,73.679657,8598840
2021-04-26,74.293892,74.341606,73.759544,73.979012,73.348541,7834219
2021-04-27,73.874046,74.370232,73.683205,73.816795,73.187706,9095802
2021-04-28,74.055344,74.456108,73.339699,73.559158,72.932266,11628398
2021-04-29,72.041985,72.270988,69.513359,70.305344,69.706177,30602753
2021-04-30,70.209923,71.641220,70.114502,71.087784,70.481949,18052114
2021-05-03,70.858780,72.538170,70.820610,72.500000,71.882133,12543302
2021-05-04,72.595421,72.967560,72.070610,72.509544,71.891594,10418587
2021-05-05,72.614502,74.169846,72.270988,74.141220,73.509361,16795143
2021-05-06,73.893127,74.293892,73.177483,74.217560,73.585052,12871641
2021-05-07,74.437019,75.057251,74.322517,74.818703,74.181076,12237496
2021-05-10,75.209923,75.553436,74.580154,74.589699,73.954018,10939758
2021-05-11,74.265266,75.057251,73.616409,73.912216,73.282310,12148102
2021-05-12,74.150764,74.933205,73.759544,74.427483,73.793190,13379711
2021-05-13,74.322517,75.372139,74.083969,75.085876,74.445969,10830451
2021-05-14,75.438934,75.524811,74.637405,74.704201,74.067543,8273122
2021-05-17,75.066795,76.498093,74.990456,76.211830,75.562325,12532508
2021-05-18,75.706108,76.145035,75.276718,75.744278,75.098763,7943106
2021-05-19,75.314888,75.763359,74.379768,75.725189,75.079834,9132796
2021-05-20,75.314888,76.326340,75.286263,76.011452,75.363655,7345222
2021-05-21,76.269081,76.660301,75.458015,75.553436,74.909546,10863987
2021-05-24,75.887405,76.001907,75.343513,75.410301,74.767632,8737910
2021-05-25,75.381676,75.620232,73.912216,73.950378,73.320152,14331714
2021-05-26,73.998093,74.208015,73.444656,73.692749,73.064713,9686454
2021-05-27,73.950378,74.045799,72.404579,72.442749,71.825371,17675149
2021-05-28,72.538170,72.900764,72.328247,72.414124,71.796989,13969735
2021-06-01,72.576340,72.652672,71.593513,71.736641,71.125275,15798914
2021-06-02,71.860687,72.604965,71.822517,72.395035,71.778061,11830453
2021-06-03,73.220001,74.000000,72.900002,73.910004,73.280121,15974400
2021-06-04,74.199997,74.480003,73.900002,74.110001,73.478409,12728500
2021-06-07,74.139999,74.199997,72.779999,72.800003,72.179581,16794400
2021-06-08,72.949997,73.169998,72.080002,72.400002,71.782982,13657700
2021-06-09,73.000000,74.300003,72.949997,74.040001,73.409004,12258700
2021-06-10,75.230003,76.470001,74.739998,76.139999,75.491112,17236700
2021-06-11,76.709999,76.860001,75.610001,76.269997,75.619995,13928400
2021-06-14,75.739998,75.800003,74.879997,75.449997,75.449997,7841400
2021-06-15,75.500000,75.769997,74.720001,75.699997,75.699997,14185700
2021-06-16,76.220001,77.550003,76.190002,76.610001,76.610001,17576900
2021-06-17,76.339996,77.470001,75.989998,77.230003,77.230003,14233200
2021-06-18,76.739998,77.220001,76.160004,76.610001,76.610001,19351900
2021-06-21,76.889999,77.290001,76.550003,76.750000,76.750000,10880800
2021-06-22,76.589996,76.739998,76.010002,76.190002,76.190002,10957500
2021-06-23,75.849998,76.260002,75.550003,75.580002,75.580002,9539100
2021-06-24,75.730003,76.639999,75.730003,76.360001,76.360001,8601900
2021-06-25,76.059998,77.970001,76.050003,77.199997,77.199997,50285200
2021-06-28,77.250000,77.739998,76.790001,76.860001,76.860001,8796200
2021-06-29,77.000000,77.330002,76.820000,77.209999,77.209999,7696600
2021-06-30,77.400002,78.089996,77.230003,77.769997,77.769997,13811900
2021-07-01,77.650002,78.150002,77.510002,77.989998,77.989998,9212000
2021-07-02,78.040001,78.769997,77.760002,78.599998,78.599998,7668000
2021-07-06,78.139999,78.349998,77.559998,78.110001,78.110001,6720500
2021-07-07,78.410004,78.610001,78.129997,78.559998,78.559998,8275100
2021-07-08,77.769997,78.300003,77.309998,78.120003,78.120003,8400400
2021-07-09,78.419998,78.690002,77.940002,77.989998,77.989998,6006500
2021-07-12,77.550003,78.430000,77.389999,77.550003,77.550003,11087900
2021-07-13,77.400002,77.769997,77.239998,77.610001,77.610001,6465800
2021-07-14,77.599998,77.720001,76.879997,77.620003,77.620003,7163200
2021-07-15,77.620003,78.040001,77.209999,77.900002,77.900002,7041300
2021-07-16,78.010002,78.379997,77.629997,78.019997,78.019997,7638200
2021-07-19,77.809998,78.339996,76.150002,77.050003,77.050003,9830600
2021-07-20,77.190002,78.129997,75.949997,76.169998,76.169998,11627600
2021-07-21,76.320000,76.459999,75.639999,76.389999,76.389999,7429300
2021-07-22,76.599998,76.790001,76.080002,76.529999,76.529999,8708900
2021-07-23,76.800003,77.680000,76.730003,77.540001,77.540001,6560800
2021-07-26,77.459999,77.610001,76.959999,77.239998,77.239998,5071800
2021-07-27,77.169998,78.129997,76.739998,77.849998,77.849998,8136000
2021-07-28,77.860001,78.669998,77.470001,78.330002,78.330002,11037900
2021-07-29,77.550003,77.919998,76.809998,76.930000,76.930000,11583000
2021-07-30,77.120003,77.760002,76.769997,76.870003,76.870003,13003400
2021-08-02,76.930000,77.260002,76.139999,76.180000,76.180000,9083400
2021-08-03,76.360001,76.809998,76.190002,76.410004,76.410004,9952400
2021-08-04,76.489998,76.489998,75.459999,75.480003,75.480003,10893400
2021-08-05,75.519997,75.690002,74.930000,75.589996,75.589996,8701600
2021-08-06,75.620003,75.660004,74.989998,75.440002,75.440002,8667800
2021-08-09,75.849998,76.220001,75.000000,75.320000,75.320000,7867000
2021-08-10,75.150002,75.360001,74.820000,75.190002,75.190002,11243100
2021-08-11,75.580002,75.769997,75.139999,75.209999,75.209999,6952200
2021-08-12,75.120003,76.059998,75.059998,76.040001,76.040001,6077100
2021-08-13,76.360001,76.769997,76.220001,76.720001,76.720001,6809500
2021-08-16,76.730003,78.010002,76.639999,77.930000,77.930000,9368400
